"","subject","item","Rating","Anim","Trans"
"5963",125,"11",5,"inverse",8
"5964",125,"12",6,"inverse",8
"5965",125,"13",6,"basic",7
"5966",125,"14",6,"basic",7
"5967",125,"15",4,"basic",7
"5968",125,"16",3,"inverse",7
"5969",125,"17",5,"inverse",7
"5970",125,"18",5,"inverse",7
"5971",125,"19",6,"basic",6
"5972",125,"20",6,"basic",6
"5973",125,"21",6,"basic",6
"5974",125,"22",4,"inverse",6
"5975",125,"23",5,"inverse",6
"5976",125,"24",6,"inverse",6
"5977",125,"25",5,"basic",5
"5978",125,"26",5,"basic",5
"5979",125,"27",6,"basic",5
"5980",125,"28",5,"inverse",5
"5981",125,"29",6,"inverse",5
"5982",125,"30",6,"inverse",5
"5983",125,"31",5,"basic",4
"5984",125,"32",6,"basic",4
"5985",125,"33",6,"basic",4
"5986",125,"34",5,"inverse",4
"5987",125,"35",6,"inverse",4
"5988",125,"36",6,"inverse",4
"5989",125,"37",6,"basic",3
"5990",125,"38",5,"basic",3
"5991",125,"39",6,"basic",3
"5992",125,"40",4,"inverse",3
"5993",125,"41",6,"inverse",3
"5994",125,"42",6,"inverse",3
"5995",125,"43",3,"basic",2
"5996",125,"44",6,"basic",2
"5997",125,"45",6,"basic",2
"5998",125,"46",5,"inverse",2
"5999",125,"47",5,"inverse",2
"6000",125,"48",4,"inverse",2
"6001",126,"1",7,"basic",9
"6002",126,"2",7,"basic",9
"6003",126,"3",5,"basic",9
"6004",126,"4",7,"inverse",9
"6005",126,"5",7,"inverse",9
"6006",126,"6",6,"inverse",9
"6007",126,"7",7,"basic",8
"6008",126,"8",6,"basic",8
"6009",126,"9",6,"basic",8
"6010",126,"10",6,"inverse",8
"6011",126,"11",7,"inverse",8
"6012",126,"12",6,"inverse",8
"6013",126,"13",7,"basic",7
"6014",126,"14",7,"basic",7
"6015",126,"15",5,"basic",7
"6016",126,"16",5,"inverse",7
"6017",126,"17",6,"inverse",7
"6018",126,"18",6,"inverse",7
"6019",126,"19",7,"basic",6
"6020",126,"20",7,"basic",6
"6021",126,"21",6,"basic",6
"6022",126,"22",6,"inverse",6
"6023",126,"23",6,"inverse",6
"6024",126,"24",6,"inverse",6
"6025",126,"25",7,"basic",5
"6026",126,"26",7,"basic",5
"6027",126,"27",7,"basic",5
"6028",126,"28",6,"inverse",5
"6029",126,"29",6,"inverse",5
"6030",126,"30",7,"inverse",5
"6031",126,"31",7,"basic",4
"6032",126,"32",6,"basic",4
"6033",126,"33",6,"basic",4
"6034",126,"34",6,"inverse",4
"6035",126,"35",7,"inverse",4
"6036",126,"36",7,"inverse",4
"6037",126,"37",7,"basic",3
"6038",126,"38",6,"basic",3
"6039",126,"39",7,"basic",3
"6040",126,"40",7,"inverse",3
"6041",126,"41",6,"inverse",3
"6042",126,"42",7,"inverse",3
"6043",126,"43",7,"basic",2
"6044",126,"44",6,"basic",2
"6045",126,"45",6,"basic",2
"6046",126,"46",6,"inverse",2
"6047",126,"47",6,"inverse",2
"6048",126,"48",7,"inverse",2
"6049",127,"1",5,"basic",9
"6050",127,"2",6,"basic",9
"6051",127,"3",2,"basic",9
"6052",127,"4",4,"inverse",9
"6053",127,"5",3,"inverse",9
"6054",127,"6",3,"inverse",9
"6055",127,"7",6,"basic",8
"6056",127,"8",7,"basic",8
"6057",127,"9",6,"basic",8
"6058",127,"10",4,"inverse",8
"6059",127,"11",3,"inverse",8
"6060",127,"12",6,"inverse",8
"6061",127,"13",4,"basic",7
"6062",127,"14",6,"basic",7
"6063",127,"15",3,"basic",7
"6064",127,"16",2,"inverse",7
"6065",127,"17",2,"inverse",7
"6066",127,"18",2,"inverse",7
"6067",127,"19",6,"basic",6
"6068",127,"20",3,"basic",6
"6069",127,"21",5,"basic",6
"6070",127,"22",6,"inverse",6
"6071",127,"23",3,"inverse",6
"6072",127,"24",5,"inverse",6
"6073",127,"25",3,"basic",5
"6074",127,"26",7,"basic",5
"6075",127,"27",2,"basic",5
"6076",127,"28",4,"inverse",5
"6077",127,"29",3,"inverse",5
"6078",127,"30",2,"inverse",5
"6079",127,"31",3,"basic",4
"6080",127,"32",6,"basic",4
"6081",127,"33",3,"basic",4
"6082",127,"34",5,"inverse",4
"6083",127,"35",4,"inverse",4
"6084",127,"36",5,"inverse",4
"6085",127,"37",2,"basic",3
"6086",127,"38",3,"basic",3
"6087",127,"39",3,"basic",3
"6088",127,"40",3,"inverse",3
"6089",127,"41",5,"inverse",3
"6090",127,"42",6,"inverse",3
"6091",127,"43",2,"basic",2
"6092",127,"44",6,"basic",2
"6093",127,"45",7,"basic",2
"6094",127,"46",7,"inverse",2
"6095",127,"47",6,"inverse",2
"6096",127,"48",2,"inverse",2
"6097",128,"1",7,"basic",9
"6098",128,"2",7,"basic",9
"6099",128,"3",7,"basic",9
"6100",128,"4",7,"inverse",9
"6101",128,"5",7,"inverse",9
"6102",128,"6",6,"inverse",9
"6103",128,"7",7,"basic",8
"6104",128,"8",7,"basic",8
"6105",128,"9",7,"basic",8
"6106",128,"10",7,"inverse",8
"6107",128,"11",7,"inverse",8
"6108",128,"12",7,"inverse",8
"6109",128,"13",7,"basic",7
"6110",128,"14",7,"basic",7
"6111",128,"15",6,"basic",7
"6112",128,"16",7,"inverse",7
"6113",128,"17",6,"inverse",7
"6114",128,"18",6,"inverse",7
"6115",128,"19",7,"basic",6
"6116",128,"20",7,"basic",6
"6117",128,"21",7,"basic",6
"6118",128,"22",7,"inverse",6
"6119",128,"23",7,"inverse",6
"6120",128,"24",7,"inverse",6
"6121",128,"25",7,"basic",5
"6122",128,"26",7,"basic",5
"6123",128,"27",7,"basic",5
"6124",128,"28",7,"inverse",5
"6125",128,"29",7,"inverse",5
"6126",128,"30",7,"inverse",5
"6127",128,"31",6,"basic",4
"6128",128,"32",7,"basic",4
"6129",128,"33",6,"basic",4
"6130",128,"34",7,"inverse",4
"6131",128,"35",7,"inverse",4
"6132",128,"36",7,"inverse",4
"6133",128,"37",6,"basic",3
"6134",128,"38",7,"basic",3
"6135",128,"39",7,"basic",3
"6136",128,"40",7,"inverse",3
"6137",128,"41",7,"inverse",3
"6138",128,"42",7,"inverse",3
"6139",128,"43",5,"basic",2
"6140",128,"44",7,"basic",2
"6141",128,"45",7,"basic",2
"6142",128,"46",7,"inverse",2
"6143",128,"47",7,"inverse",2
"6144",128,"48",7,"inverse",2
"6145",129,"1",5,"basic",9
"6146",129,"2",5,"basic",9
"6147",129,"3",5,"basic",9
"6148",129,"4",6,"inverse",9
"6149",129,"5",6,"inverse",9
"6150",129,"6",6,"inverse",9
"6151",129,"7",3,"basic",8
"6152",129,"8",6,"basic",8
"6153",129,"9",5,"basic",8
"6154",129,"10",6,"inverse",8
"6155",129,"11",6,"inverse",8
"6156",129,"12",7,"inverse",8
"6157",129,"13",6,"basic",7
"6158",129,"14",6,"basic",7
"6159",129,"15",7,"basic",7
"6160",129,"16",7,"inverse",7
"6161",129,"17",6,"inverse",7
"6162",129,"18",6,"inverse",7
"6163",129,"19",6,"basic",6
"6164",129,"20",5,"basic",6
"6165",129,"21",6,"basic",6
"6166",129,"22",5,"inverse",6
"6167",129,"23",7,"inverse",6
"6168",129,"24",7,"inverse",6
"6169",129,"25",6,"basic",5
"6170",129,"26",5,"basic",5
"6171",129,"27",4,"basic",5
"6172",129,"28",6,"inverse",5
"6173",129,"29",7,"inverse",5
"6174",129,"30",6,"inverse",5
"6175",129,"31",4,"basic",4
"6176",129,"32",4,"basic",4
"6177",129,"33",6,"basic",4
"6178",129,"34",6,"inverse",4
"6179",129,"35",6,"inverse",4
"6180",129,"36",6,"inverse",4
"6181",129,"37",5,"basic",3
"6182",129,"38",6,"basic",3
"6183",129,"39",6,"basic",3
"6184",129,"40",6,"inverse",3
"6185",129,"41",7,"inverse",3
"6186",129,"42",7,"inverse",3
"6187",129,"43",5,"basic",2
"6188",129,"44",6,"basic",2
"6189",129,"45",6,"basic",2
"6190",129,"46",6,"inverse",2
"6191",129,"47",7,"inverse",2
"6192",129,"48",7,"inverse",2
"6193",130,"1",7,"basic",9
"6194",130,"2",7,"basic",9
"6195",130,"3",7,"basic",9
"6196",130,"4",7,"inverse",9
"6197",130,"5",7,"inverse",9
"6198",130,"6",7,"inverse",9
"6199",130,"7",7,"basic",8
"6200",130,"8",7,"basic",8
"6201",130,"9",7,"basic",8
"6202",130,"10",7,"inverse",8
"6203",130,"11",7,"inverse",8
"6204",130,"12",7,"inverse",8
"6205",130,"13",7,"basic",7
"6206",130,"14",7,"basic",7
"6207",130,"15",6,"basic",7
"6208",130,"16",6,"inverse",7
"6209",130,"17",7,"inverse",7
"6210",130,"18",6,"inverse",7
"6211",130,"19",7,"basic",6
"6212",130,"20",6,"basic",6
"6213",130,"21",7,"basic",6
"6214",130,"22",7,"inverse",6
"6215",130,"23",7,"inverse",6
"6216",130,"24",7,"inverse",6
"6217",130,"25",7,"basic",5
"6218",130,"26",7,"basic",5
"6219",130,"27",7,"basic",5
"6220",130,"28",6,"inverse",5
"6221",130,"29",7,"inverse",5
"6222",130,"30",7,"inverse",5
"6223",130,"31",5,"basic",4
"6224",130,"32",7,"basic",4
"6225",130,"33",5,"basic",4
"6226",130,"34",7,"inverse",4
"6227",130,"35",7,"inverse",4
"6228",130,"36",7,"inverse",4
"6229",130,"37",7,"basic",3
"6230",130,"38",7,"basic",3
"6231",130,"39",7,"basic",3
"6232",130,"40",7,"inverse",3
"6233",130,"41",7,"inverse",3
"6234",130,"42",7,"inverse",3
"6235",130,"43",7,"basic",2
"6236",130,"44",7,"basic",2
"6237",130,"45",7,"basic",2
"6238",130,"46",7,"inverse",2
"6239",130,"47",7,"inverse",2
"6240",130,"48",7,"inverse",2
"6241",131,"1",5,"basic",9
"6242",131,"2",5,"basic",9
"6243",131,"3",7,"basic",9
"6244",131,"4",5,"inverse",9
"6245",131,"5",5,"inverse",9
"6246",131,"6",5,"inverse",9
"6247",131,"7",7,"basic",8
"6248",131,"8",6,"basic",8
"6249",131,"9",6,"basic",8
"6250",131,"10",5,"inverse",8
"6251",131,"11",6,"inverse",8
"6252",131,"12",6,"inverse",8
"6253",131,"13",6,"basic",7
"6254",131,"14",5,"basic",7
"6255",131,"15",5,"basic",7
"6256",131,"16",6,"inverse",7
"6257",131,"17",6,"inverse",7
"6258",131,"18",5,"inverse",7
"6259",131,"19",7,"basic",6
"6260",131,"20",6,"basic",6
"6261",131,"21",6,"basic",6
"6262",131,"22",6,"inverse",6
"6263",131,"23",5,"inverse",6
"6264",131,"24",7,"inverse",6
"6265",131,"25",6,"basic",5
"6266",131,"26",7,"basic",5
"6267",131,"27",6,"basic",5
"6268",131,"28",5,"inverse",5
"6269",131,"29",6,"inverse",5
"6270",131,"30",6,"inverse",5
"6271",131,"31",6,"basic",4
"6272",131,"32",5,"basic",4
"6273",131,"33",6,"basic",4
"6274",131,"34",4,"inverse",4
"6275",131,"35",7,"inverse",4
"6276",131,"36",6,"inverse",4
"6277",131,"37",6,"basic",3
"6278",131,"38",5,"basic",3
"6279",131,"39",6,"basic",3
"6280",131,"40",5,"inverse",3
"6281",131,"41",7,"inverse",3
"6282",131,"42",7,"inverse",3
"6283",131,"43",5,"basic",2
"6284",131,"44",7,"basic",2
"6285",131,"45",7,"basic",2
"6286",131,"46",6,"inverse",2
"6287",131,"47",5,"inverse",2
"6288",131,"48",4,"inverse",2
"6289",132,"1",4,"basic",9
"6290",132,"2",7,"basic",9
"6291",132,"3",4,"basic",9
"6292",132,"4",4,"inverse",9
"6293",132,"5",3,"inverse",9
"6294",132,"6",3,"inverse",9
"6295",132,"7",5,"basic",8
"6296",132,"8",7,"basic",8
"6297",132,"9",3,"basic",8
"6298",132,"10",5,"inverse",8
"6299",132,"11",4,"inverse",8
"6300",132,"12",3,"inverse",8
"6301",132,"13",5,"basic",7
"6302",132,"14",2,"basic",7
"6303",132,"15",4,"basic",7
"6304",132,"16",1,"inverse",7
"6305",132,"17",3,"inverse",7
"6306",132,"18",2,"inverse",7
"6307",132,"19",7,"basic",6
"6308",132,"20",6,"basic",6
"6309",132,"21",5,"basic",6
"6310",132,"22",4,"inverse",6
"6311",132,"23",3,"inverse",6
"6312",132,"24",6,"inverse",6
"6313",132,"25",4,"basic",5
"6314",132,"26",6,"basic",5
"6315",132,"27",4,"basic",5
"6316",132,"28",7,"inverse",5
"6317",132,"29",4,"inverse",5
"6318",132,"30",5,"inverse",5
"6319",132,"31",3,"basic",4
"6320",132,"32",4,"basic",4
"6321",132,"33",2,"basic",4
"6322",132,"34",7,"inverse",4
"6323",132,"35",5,"inverse",4
"6324",132,"36",7,"inverse",4
"6325",132,"37",5,"basic",3
"6326",132,"38",7,"basic",3
"6327",132,"39",7,"basic",3
"6328",132,"40",2,"inverse",3
"6329",132,"41",6,"inverse",3
"6330",132,"42",7,"inverse",3
"6331",132,"43",2,"basic",2
"6332",132,"44",7,"basic",2
"6333",132,"45",7,"basic",2
"6334",132,"46",7,"inverse",2
"6335",132,"47",5,"inverse",2
"6336",132,"48",5,"inverse",2
"6337",133,"1",4,"basic",9
"6338",133,"2",3,"basic",9
"6339",133,"3",5,"basic",9
"6340",133,"4",6,"inverse",9
"6341",133,"5",3,"inverse",9
"6342",133,"6",2,"inverse",9
"6343",133,"7",7,"basic",8
"6344",133,"8",7,"basic",8
"6345",133,"9",4,"basic",8
"6346",133,"10",7,"inverse",8
"6347",133,"11",3,"inverse",8
"6348",133,"12",6,"inverse",8
"6349",133,"13",7,"basic",7
"6350",133,"14",6,"basic",7
"6351",133,"15",2,"basic",7
"6352",133,"16",5,"inverse",7
"6353",133,"17",5,"inverse",7
"6354",133,"18",1,"inverse",7
"6355",133,"19",6,"basic",6
"6356",133,"20",7,"basic",6
"6357",133,"21",1,"basic",6
"6358",133,"22",6,"inverse",6
"6359",133,"23",2,"inverse",6
"6360",133,"24",7,"inverse",6
"6361",133,"25",3,"basic",5
"6362",133,"26",7,"basic",5
"6363",133,"27",6,"basic",5
"6364",133,"28",3,"inverse",5
"6365",133,"29",6,"inverse",5
"6366",133,"30",3,"inverse",5
"6367",133,"31",3,"basic",4
"6368",133,"32",7,"basic",4
"6369",133,"33",2,"basic",4
"6370",133,"34",7,"inverse",4
"6371",133,"35",5,"inverse",4
"6372",133,"36",7,"inverse",4
"6373",133,"37",6,"basic",3
"6374",133,"38",7,"basic",3
"6375",133,"39",7,"basic",3
"6376",133,"40",1,"inverse",3
"6377",133,"41",7,"inverse",3
"6378",133,"42",7,"inverse",3
"6379",133,"43",1,"basic",2
"6380",133,"44",7,"basic",2
"6381",133,"45",7,"basic",2
"6382",133,"46",7,"inverse",2
"6383",133,"47",7,"inverse",2
"6384",133,"48",5,"inverse",2
"6385",134,"1",6,"basic",9
"6386",134,"2",7,"basic",9
"6387",134,"3",3,"basic",9
"6388",134,"4",7,"inverse",9
"6389",134,"5",5,"inverse",9
"6390",134,"6",2,"inverse",9
"6391",134,"7",7,"basic",8
"6392",134,"8",7,"basic",8
"6393",134,"9",6,"basic",8
"6394",134,"10",7,"inverse",8
"6395",134,"11",5,"inverse",8
"6396",134,"12",6,"inverse",8
"6397",134,"13",7,"basic",7
"6398",134,"14",4,"basic",7
"6399",134,"15",4,"basic",7
"6400",134,"16",5,"inverse",7
"6401",134,"17",5,"inverse",7
"6402",134,"18",2,"inverse",7
"6403",134,"19",7,"basic",6
"6404",134,"20",7,"basic",6
"6405",134,"21",7,"basic",6
"6406",134,"22",7,"inverse",6
"6407",134,"23",5,"inverse",6
"6408",134,"24",7,"inverse",6
"6409",134,"25",3,"basic",5
"6410",134,"26",7,"basic",5
"6411",134,"27",6,"basic",5
"6412",134,"28",7,"inverse",5
"6413",134,"29",5,"inverse",5
"6414",134,"30",7,"inverse",5
"6415",134,"31",4,"basic",4
"6416",134,"32",7,"basic",4
"6417",134,"33",2,"basic",4
"6418",134,"34",7,"inverse",4
"6419",134,"35",7,"inverse",4
"6420",134,"36",7,"inverse",4
"6421",134,"37",7,"basic",3
"6422",134,"38",7,"basic",3
"6423",134,"39",7,"basic",3
"6424",134,"40",6,"inverse",3
"6425",134,"41",7,"inverse",3
"6426",134,"42",7,"inverse",3
"6427",134,"43",3,"basic",2
"6428",134,"44",7,"basic",2
"6429",134,"45",7,"basic",2
"6430",134,"46",7,"inverse",2
"6431",134,"47",7,"inverse",2
"6432",134,"48",5,"inverse",2
"6433",135,"1",7,"basic",9
"6434",135,"2",7,"basic",9
"6435",135,"3",7,"basic",9
"6436",135,"4",7,"inverse",9
"6437",135,"5",7,"inverse",9
"6438",135,"6",7,"inverse",9
"6439",135,"7",7,"basic",8
"6440",135,"8",7,"basic",8
"6441",135,"9",7,"basic",8
"6442",135,"10",7,"inverse",8
"6443",135,"11",7,"inverse",8
"6444",135,"12",7,"inverse",8
"6445",135,"13",7,"basic",7
"6446",135,"14",6,"basic",7
"6447",135,"15",7,"basic",7
"6448",135,"16",7,"inverse",7
"6449",135,"17",5,"inverse",7
"6450",135,"18",7,"inverse",7
"6451",135,"19",7,"basic",6
"6452",135,"20",7,"basic",6
"6453",135,"21",7,"basic",6
"6454",135,"22",7,"inverse",6
"6455",135,"23",7,"inverse",6
"6456",135,"24",7,"inverse",6
"6457",135,"25",7,"basic",5
"6458",135,"26",7,"basic",5
"6459",135,"27",7,"basic",5
"6460",135,"28",7,"inverse",5
"6461",135,"29",7,"inverse",5
"6462",135,"30",7,"inverse",5
"6463",135,"31",7,"basic",4
"6464",135,"32",7,"basic",4
"6465",135,"33",5,"basic",4
"6466",135,"34",7,"inverse",4
"6467",135,"35",7,"inverse",4
"6468",135,"36",7,"inverse",4
"6469",135,"37",7,"basic",3
"6470",135,"38",7,"basic",3
"6471",135,"39",7,"basic",3
"6472",135,"40",6,"inverse",3
"6473",135,"41",7,"inverse",3
"6474",135,"42",7,"inverse",3
"6475",135,"43",7,"basic",2
"6476",135,"44",7,"basic",2
"6477",135,"45",7,"basic",2
"6478",135,"46",7,"inverse",2
"6479",135,"47",7,"inverse",2
"6480",135,"48",7,"inverse",2
"6481",136,"1",6,"basic",9
"6482",136,"2",3,"basic",9
"6483",136,"3",2,"basic",9
"6484",136,"4",4,"inverse",9
"6485",136,"5",5,"inverse",9
"6486",136,"6",2,"inverse",9
"6487",136,"7",6,"basic",8
"6488",136,"8",7,"basic",8
"6489",136,"9",6,"basic",8
"6490",136,"10",7,"inverse",8
"6491",136,"11",6,"inverse",8
"6492",136,"12",7,"inverse",8
"6493",136,"13",7,"basic",7
"6494",136,"14",6,"basic",7
"6495",136,"15",6,"basic",7
"6496",136,"16",6,"inverse",7
"6497",136,"17",6,"inverse",7
"6498",136,"18",2,"inverse",7
"6499",136,"19",6,"basic",6
"6500",136,"20",7,"basic",6
"6501",136,"21",7,"basic",6
"6502",136,"22",7,"inverse",6
"6503",136,"23",3,"inverse",6
"6504",136,"24",6,"inverse",6
"6505",136,"25",5,"basic",5
"6506",136,"26",7,"basic",5
"6507",136,"27",7,"basic",5
"6508",136,"28",7,"inverse",5
"6509",136,"29",4,"inverse",5
"6510",136,"30",7,"inverse",5
"6511",136,"31",6,"basic",4
"6512",136,"32",6,"basic",4
"6513",136,"33",6,"basic",4
"6514",136,"34",6,"inverse",4
"6515",136,"35",6,"inverse",4
"6516",136,"36",6,"inverse",4
"6517",136,"37",6,"basic",3
"6518",136,"38",7,"basic",3
"6519",136,"39",7,"basic",3
"6520",136,"40",3,"inverse",3
"6521",136,"41",7,"inverse",3
"6522",136,"42",7,"inverse",3
"6523",136,"43",2,"basic",2
"6524",136,"44",7,"basic",2
"6525",136,"45",7,"basic",2
"6526",136,"46",7,"inverse",2
"6527",136,"47",7,"inverse",2
"6528",136,"48",4,"inverse",2
"6529",137,"1",4,"basic",9
"6530",137,"2",5,"basic",9
"6531",137,"3",3,"basic",9
"6532",137,"4",3,"inverse",9
"6533",137,"5",5,"inverse",9
"6534",137,"6",3,"inverse",9
"6535",137,"7",7,"basic",8
"6536",137,"8",4,"basic",8
"6537",137,"9",3,"basic",8
"6538",137,"10",3,"inverse",8
"6539",137,"11",3,"inverse",8
"6540",137,"12",4,"inverse",8
"6541",137,"13",6,"basic",7
"6542",137,"14",4,"basic",7
"6543",137,"15",3,"basic",7
"6544",137,"16",3,"inverse",7
"6545",137,"17",5,"inverse",7
"6546",137,"18",3,"inverse",7
"6547",137,"19",3,"basic",6
"6548",137,"20",5,"basic",6
"6549",137,"21",3,"basic",6
"6550",137,"22",7,"inverse",6
"6551",137,"23",3,"inverse",6
"6552",137,"24",5,"inverse",6
"6553",137,"25",3,"basic",5
"6554",137,"26",5,"basic",5
"6555",137,"27",6,"basic",5
"6556",137,"28",4,"inverse",5
"6557",137,"29",3,"inverse",5
"6558",137,"30",6,"inverse",5
"6559",137,"31",3,"basic",4
"6560",137,"32",3,"basic",4
"6561",137,"33",4,"basic",4
"6562",137,"34",4,"inverse",4
"6563",137,"35",5,"inverse",4
"6564",137,"36",5,"inverse",4
"6565",137,"37",5,"basic",3
"6566",137,"38",4,"basic",3
"6567",137,"39",5,"basic",3
"6568",137,"40",4,"inverse",3
"6569",137,"41",7,"inverse",3
"6570",137,"42",5,"inverse",3
"6571",137,"43",3,"basic",2
"6572",137,"44",5,"basic",2
"6573",137,"45",5,"basic",2
"6574",137,"46",5,"inverse",2
"6575",137,"47",3,"inverse",2
"6576",137,"48",3,"inverse",2
"6577",138,"1",5,"basic",9
"6578",138,"2",7,"basic",9
"6579",138,"3",7,"basic",9
"6580",138,"4",6,"inverse",9
"6581",138,"5",5,"inverse",9
"6582",138,"6",6,"inverse",9
"6583",138,"7",5,"basic",8
"6584",138,"8",6,"basic",8
"6585",138,"9",6,"basic",8
"6586",138,"10",6,"inverse",8
"6587",138,"11",4,"inverse",8
"6588",138,"12",6,"inverse",8
"6589",138,"13",7,"basic",7
"6590",138,"14",5,"basic",7
"6591",138,"15",7,"basic",7
"6592",138,"16",4,"inverse",7
"6593",138,"17",4,"inverse",7
"6594",138,"18",7,"inverse",7
"6595",138,"19",5,"basic",6
"6596",138,"20",5,"basic",6
"6597",138,"21",5,"basic",6
"6598",138,"22",5,"inverse",6
"6599",138,"23",3,"inverse",6
"6600",138,"24",7,"inverse",6
"6601",138,"25",6,"basic",5
"6602",138,"26",7,"basic",5
"6603",138,"27",6,"basic",5
"6604",138,"28",4,"inverse",5
"6605",138,"29",5,"inverse",5
"6606",138,"30",6,"inverse",5
"6607",138,"31",6,"basic",4
"6608",138,"32",6,"basic",4
"6609",138,"33",6,"basic",4
"6610",138,"34",5,"inverse",4
"6611",138,"35",6,"inverse",4
"6612",138,"36",6,"inverse",4
"6613",138,"37",6,"basic",3
"6614",138,"38",5,"basic",3
"6615",138,"39",6,"basic",3
"6616",138,"40",5,"inverse",3
"6617",138,"41",7,"inverse",3
"6618",138,"42",7,"inverse",3
"6619",138,"43",5,"basic",2
"6620",138,"44",6,"basic",2
"6621",138,"45",6,"basic",2
"6622",138,"46",5,"inverse",2
"6623",138,"47",6,"inverse",2
"6624",138,"48",4,"inverse",2
"6625",139,"1",5,"basic",9
"6626",139,"2",5,"basic",9
"6627",139,"3",4,"basic",9
"6628",139,"4",3,"inverse",9
"6629",139,"5",3,"inverse",9
"6630",139,"6",2,"inverse",9
"6631",139,"7",6,"basic",8
"6632",139,"8",4,"basic",8
"6633",139,"9",6,"basic",8
"6634",139,"10",5,"inverse",8
"6635",139,"11",5,"inverse",8
"6636",139,"12",4,"inverse",8
"6637",139,"13",6,"basic",7
"6638",139,"14",5,"basic",7
"6639",139,"15",1,"basic",7
"6640",139,"16",2,"inverse",7
"6641",139,"17",3,"inverse",7
"6642",139,"18",3,"inverse",7
"6643",139,"19",6,"basic",6
"6644",139,"20",6,"basic",6
"6645",139,"21",4,"basic",6
"6646",139,"22",7,"inverse",6
"6647",139,"23",5,"inverse",6
"6648",139,"24",6,"inverse",6
"6649",139,"25",3,"basic",5
"6650",139,"26",4,"basic",5
"6651",139,"27",7,"basic",5
"6652",139,"28",4,"inverse",5
"6653",139,"29",4,"inverse",5
"6654",139,"30",7,"inverse",5
"6655",139,"31",3,"basic",4
"6656",139,"32",5,"basic",4
"6657",139,"33",2,"basic",4
"6658",139,"34",5,"inverse",4
"6659",139,"35",5,"inverse",4
"6660",139,"36",6,"inverse",4
"6661",139,"37",4,"basic",3
"6662",139,"38",4,"basic",3
"6663",139,"39",5,"basic",3
"6664",139,"40",5,"inverse",3
"6665",139,"41",7,"inverse",3
"6666",139,"42",6,"inverse",3
"6667",139,"43",6,"basic",2
"6668",139,"44",4,"basic",2
"6669",139,"45",5,"basic",2
"6670",139,"46",6,"inverse",2
"6671",139,"47",4,"inverse",2
"6672",139,"48",5,"inverse",2
"6673",140,"1",7,"basic",9
"6674",140,"2",5,"basic",9
"6675",140,"3",5,"basic",9
"6676",140,"4",2,"inverse",9
"6677",140,"5",6,"inverse",9
"6678",140,"6",2,"inverse",9
"6679",140,"7",6,"basic",8
"6680",140,"8",6,"basic",8
"6681",140,"9",2,"basic",8
"6682",140,"10",6,"inverse",8
"6683",140,"11",1,"inverse",8
"6684",140,"12",2,"inverse",8
"6685",140,"13",7,"basic",7
"6686",140,"14",1,"basic",7
"6687",140,"15",2,"basic",7
"6688",140,"16",2,"inverse",7
"6689",140,"17",2,"inverse",7
"6690",140,"18",3,"inverse",7
"6691",140,"19",3,"basic",6
"6692",140,"20",7,"basic",6
"6693",140,"21",5,"basic",6
"6694",140,"22",4,"inverse",6
"6695",140,"23",2,"inverse",6
"6696",140,"24",2,"inverse",6
"6697",140,"25",2,"basic",5
"6698",140,"26",7,"basic",5
"6699",140,"27",5,"basic",5
"6700",140,"28",6,"inverse",5
"6701",140,"29",6,"inverse",5
"6702",140,"30",3,"inverse",5
"6703",140,"31",2,"basic",4
"6704",140,"32",4,"basic",4
"6705",140,"33",2,"basic",4
"6706",140,"34",7,"inverse",4
"6707",140,"35",5,"inverse",4
"6708",140,"36",7,"inverse",4
"6709",140,"37",7,"basic",3
"6710",140,"38",6,"basic",3
"6711",140,"39",4,"basic",3
"6712",140,"40",6,"inverse",3
"6713",140,"41",7,"inverse",3
"6714",140,"42",7,"inverse",3
"6715",140,"43",1,"basic",2
"6716",140,"44",5,"basic",2
"6717",140,"45",7,"basic",2
"6718",140,"46",6,"inverse",2
"6719",140,"47",2,"inverse",2
"6720",140,"48",1,"inverse",2
"6721",141,"1",5,"basic",9
"6722",141,"2",7,"basic",9
"6723",141,"3",3,"basic",9
"6724",141,"4",3,"inverse",9
"6725",141,"5",4,"inverse",9
"6726",141,"6",1,"inverse",9
