"","X","subject","item","Rating","Caus","Trans"
"4487",4487,"113","7","7","Phys","9"
"4488",4488,"113","8","7","Phys","5"
"4489",4489,"113","9","6","Inst","7"
"4490",4490,"113","10","7","Inst","5"
"4491",4491,"113","11","7","Inst","7"
"4492",4492,"113","12","7","Inst","5"
"4493",4493,"113","13","7","Inst","8"
"4494",4494,"113","14","6","Inst","4"
"4495",4495,"113","15","5","Inst","3"
"4496",4496,"113","16","7","Inst","5"
"4497",4497,"113","17","7","Aff","4"
"4498",4498,"113","18","7","Aff","5"
"4499",4499,"113","19","7","Aff","5"
"4500",4500,"113","20","7","Aff","5"
"4501",4501,"113","21","7","Aff","4"
"4502",4502,"113","22","7","Aff","5"
"4503",4503,"113","23","7","Aff","5"
"4504",4504,"113","24","7","Aff","5"
"4505",4505,"113","25","7","Loc","4"
"4506",4506,"113","26","7","Loc","3"
"4507",4507,"113","27","7","Loc","4"
"4508",4508,"113","28","7","Loc","3"
"4509",4509,"113","29","7","Loc","3"
"4510",4510,"113","30","7","Loc","3"
"4511",4511,"113","31","7","Loc","2"
"4512",4512,"113","32","7","Loc","3"
"4513",4513,"113","33","7","Poss","2"
"4514",4514,"113","34","7","Poss","2"
"4515",4515,"113","35","7","Poss","2"
"4516",4516,"113","36","7","Poss","1"
"4517",4517,"113","37","7","Poss","2"
"4518",4518,"113","38","7","Poss","2"
"4519",4519,"113","39","7","Poss","2"
"4520",4520,"113","40","7","Poss","1"
"4521",4521,"114","1","6","Phys","9"
"4522",4522,"114","2","5","Phys","6"
"4523",4523,"114","3","7","Phys","9"
"4524",4524,"114","4","6","Phys","6"
"4525",4525,"114","5","6","Phys","5"
"4526",4526,"114","6","6","Phys","7"
"4527",4527,"114","7","1","Phys","9"
"4528",4528,"114","8","6","Phys","5"
"4529",4529,"114","9","1","Inst","7"
"4530",4530,"114","10","2","Inst","5"
"4531",4531,"114","11","3","Inst","7"
"4532",4532,"114","12","1","Inst","5"
"4533",4533,"114","13","3","Inst","8"
"4534",4534,"114","14","1","Inst","4"
"4535",4535,"114","15","1","Inst","3"
"4536",4536,"114","16","2","Inst","5"
"4537",4537,"114","17","2","Aff","4"
"4538",4538,"114","18","3","Aff","5"
"4539",4539,"114","19","6","Aff","5"
"4540",4540,"114","20","2","Aff","5"
"4541",4541,"114","21","6","Aff","4"
"4542",4542,"114","22","7","Aff","5"
"4543",4543,"114","23","4","Aff","5"
"4544",4544,"114","24","2","Aff","5"
"4545",4545,"114","25","6","Loc","4"
"4546",4546,"114","26","6","Loc","3"
"4547",4547,"114","27","6","Loc","4"
"4548",4548,"114","28","7","Loc","3"
"4549",4549,"114","29","6","Loc","3"
"4550",4550,"114","30","7","Loc","3"
"4551",4551,"114","31","7","Loc","2"
"4552",4552,"114","32","7","Loc","3"
"4553",4553,"114","33","7","Poss","2"
"4554",4554,"114","34","7","Poss","2"
"4555",4555,"114","35","7","Poss","2"
"4556",4556,"114","36","7","Poss","1"
"4557",4557,"114","37","7","Poss","2"
"4558",4558,"114","38","7","Poss","2"
"4559",4559,"114","39","6","Poss","2"
"4560",4560,"114","40","7","Poss","1"
"4561",4561,"115","1","6","Phys","9"
"4562",4562,"115","2","3","Phys","6"
"4563",4563,"115","3","5","Phys","9"
"4564",4564,"115","4","6","Phys","6"
"4565",4565,"115","5","5","Phys","5"
"4566",4566,"115","6","6","Phys","7"
"4567",4567,"115","7","5","Phys","9"
"4568",4568,"115","8","3","Phys","5"
"4569",4569,"115","9","2","Inst","7"
"4570",4570,"115","10","4","Inst","5"
"4571",4571,"115","11","1","Inst","7"
"4572",4572,"115","12","3","Inst","5"
"4573",4573,"115","13","2","Inst","8"
"4574",4574,"115","14","2","Inst","4"
"4575",4575,"115","15","3","Inst","3"
"4576",4576,"115","16","3","Inst","5"
"4577",4577,"115","17","5","Aff","4"
"4578",4578,"115","18","3","Aff","5"
"4579",4579,"115","19","6","Aff","5"
"4580",4580,"115","20","6","Aff","5"
"4581",4581,"115","21","6","Aff","4"
"4582",4582,"115","22","5","Aff","5"
"4583",4583,"115","23","3","Aff","5"
"4584",4584,"115","24","5","Aff","5"
"4585",4585,"115","25","5","Loc","4"
"4586",4586,"115","26","3","Loc","3"
"4587",4587,"115","27","3","Loc","4"
"4588",4588,"115","28","3","Loc","3"
"4589",4589,"115","29","6","Loc","3"
"4590",4590,"115","30","5","Loc","3"
"4591",4591,"115","31","5","Loc","2"
"4592",4592,"115","32","3","Loc","3"
"4593",4593,"115","33","5","Poss","2"
"4594",4594,"115","34","3","Poss","2"
"4595",4595,"115","35","5","Poss","2"
"4596",4596,"115","36","6","Poss","1"
"4597",4597,"115","37","5","Poss","2"
"4598",4598,"115","38","5","Poss","2"
"4599",4599,"115","39","3","Poss","2"
"4600",4600,"115","40","6","Poss","1"
"4601",4601,"116","1","7","Phys","9"
"4602",4602,"116","2","6","Phys","6"
"4603",4603,"116","3","7","Phys","9"
"4604",4604,"116","4","4","Phys","6"
"4605",4605,"116","5","7","Phys","5"
"4606",4606,"116","6","7","Phys","7"
"4607",4607,"116","7","7","Phys","9"
"4608",4608,"116","8","3","Phys","5"
"4609",4609,"116","9","1","Inst","7"
"4610",4610,"116","10","5","Inst","5"
"4611",4611,"116","11","1","Inst","7"
"4612",4612,"116","12","4","Inst","5"
"4613",4613,"116","13","1","Inst","8"
"4614",4614,"116","14","1","Inst","4"
"4615",4615,"116","15","1","Inst","3"
"4616",4616,"116","16","7","Inst","5"
"4617",4617,"116","17","4","Aff","4"
"4618",4618,"116","18","7","Aff","5"
"4619",4619,"116","19","5","Aff","5"
"4620",4620,"116","20","7","Aff","5"
"4621",4621,"116","21","5","Aff","4"
"4622",4622,"116","22","7","Aff","5"
"4623",4623,"116","23","6","Aff","5"
"4624",4624,"116","24","7","Aff","5"
"4625",4625,"116","25","7","Loc","4"
"4626",4626,"116","26","7","Loc","3"
"4627",4627,"116","27","3","Loc","4"
"4628",4628,"116","28","7","Loc","3"
"4629",4629,"116","29","7","Loc","3"
"4630",4630,"116","30","7","Loc","3"
"4631",4631,"116","31","6","Loc","2"
"4632",4632,"116","32","7","Loc","3"
"4633",4633,"116","33","7","Poss","2"
"4634",4634,"116","34","6","Poss","2"
"4635",4635,"116","35","7","Poss","2"
"4636",4636,"116","36","7","Poss","1"
"4637",4637,"116","37","6","Poss","2"
"4638",4638,"116","38","7","Poss","2"
"4639",4639,"116","39","7","Poss","2"
"4640",4640,"116","40","7","Poss","1"
"4641",4641,"117","1","7","Phys","9"
"4642",4642,"117","2","7","Phys","6"
"4643",4643,"117","3","7","Phys","9"
"4644",4644,"117","4","7","Phys","6"
"4645",4645,"117","5","7","Phys","5"
"4646",4646,"117","6","7","Phys","7"
"4647",4647,"117","7","6","Phys","9"
"4648",4648,"117","8","4","Phys","5"
"4649",4649,"117","9","1","Inst","7"
"4650",4650,"117","10","4","Inst","5"
"4651",4651,"117","11","4","Inst","7"
"4652",4652,"117","12","2","Inst","5"
"4653",4653,"117","13","5","Inst","8"
"4654",4654,"117","14","1","Inst","4"
"4655",4655,"117","15","1","Inst","3"
"4656",4656,"117","16","6","Inst","5"
"4657",4657,"117","17","2","Aff","4"
"4658",4658,"117","18","6","Aff","5"
"4659",4659,"117","19","7","Aff","5"
"4660",4660,"117","20","6","Aff","5"
"4661",4661,"117","21","7","Aff","4"
"4662",4662,"117","22","7","Aff","5"
"4663",4663,"117","23","7","Aff","5"
"4664",4664,"117","24","3","Aff","5"
"4665",4665,"117","25","7","Loc","4"
"4666",4666,"117","26","7","Loc","3"
"4667",4667,"117","27","7","Loc","4"
"4668",4668,"117","28","7","Loc","3"
"4669",4669,"117","29","7","Loc","3"
"4670",4670,"117","30","7","Loc","3"
"4671",4671,"117","31","7","Loc","2"
"4672",4672,"117","32","7","Loc","3"
"4673",4673,"117","33","7","Poss","2"
"4674",4674,"117","34","7","Poss","2"
"4675",4675,"117","35","7","Poss","2"
"4676",4676,"117","36","7","Poss","1"
"4677",4677,"117","37","5","Poss","2"
"4678",4678,"117","38","7","Poss","2"
"4679",4679,"117","39","7","Poss","2"
"4680",4680,"117","40","7","Poss","1"
"4681",4681,"118","1","7","Phys","9"
"4682",4682,"118","2","1","Phys","6"
"4683",4683,"118","3","7","Phys","9"
"4684",4684,"118","4","7","Phys","6"
"4685",4685,"118","5","7","Phys","5"
"4686",4686,"118","6","7","Phys","7"
"4687",4687,"118","7","7","Phys","9"
"4688",4688,"118","8","6","Phys","5"
"4689",4689,"118","9","1","Inst","7"
"4690",4690,"118","10","6","Inst","5"
"4691",4691,"118","11","1","Inst","7"
"4692",4692,"118","12","1","Inst","5"
"4693",4693,"118","13","1","Inst","8"
"4694",4694,"118","14","1","Inst","4"
"4695",4695,"118","15","1","Inst","3"
"4696",4696,"118","16","1","Inst","5"
"4697",4697,"118","17","4","Aff","4"
"4698",4698,"118","18","6","Aff","5"
"4699",4699,"118","19","5","Aff","5"
"4700",4700,"118","20","6","Aff","5"
"4701",4701,"118","21","6","Aff","4"
"4702",4702,"118","22","5","Aff","5"
"4703",4703,"118","23","7","Aff","5"
"4704",4704,"118","24","7","Aff","5"
"4705",4705,"118","25","7","Loc","4"
"4706",4706,"118","26","4","Loc","3"
"4707",4707,"118","27","7","Loc","4"
"4708",4708,"118","28","7","Loc","3"
"4709",4709,"118","29","7","Loc","3"
"4710",4710,"118","30","7","Loc","3"
"4711",4711,"118","31","7","Loc","2"
"4712",4712,"118","32","7","Loc","3"
"4713",4713,"118","33","7","Poss","2"
"4714",4714,"118","34","7","Poss","2"
"4715",4715,"118","35","7","Poss","2"
"4716",4716,"118","36","7","Poss","1"
"4717",4717,"118","37","7","Poss","2"
"4718",4718,"118","38","7","Poss","2"
"4719",4719,"118","39","7","Poss","2"
"4720",4720,"118","40","7","Poss","1"
"4721",4721,"119","1","5","Phys","9"
"4722",4722,"119","2","4","Phys","6"
"4723",4723,"119","3","5","Phys","9"
"4724",4724,"119","4","6","Phys","6"
"4725",4725,"119","5","6","Phys","5"
"4726",4726,"119","6","4","Phys","7"
"4727",4727,"119","7","5","Phys","9"
"4728",4728,"119","8","5","Phys","5"
"4729",4729,"119","9","5","Inst","7"
"4730",4730,"119","10","4","Inst","5"
"4731",4731,"119","11","3","Inst","7"
"4732",4732,"119","12","5","Inst","5"
"4733",4733,"119","13","5","Inst","8"
"4734",4734,"119","14","2","Inst","4"
"4735",4735,"119","15","5","Inst","3"
"4736",4736,"119","16","4","Inst","5"
"4737",4737,"119","17","5","Aff","4"
"4738",4738,"119","18","5","Aff","5"
"4739",4739,"119","19","5","Aff","5"
"4740",4740,"119","20","5","Aff","5"
"4741",4741,"119","21","5","Aff","4"
"4742",4742,"119","22","5","Aff","5"
"4743",4743,"119","23","5","Aff","5"
"4744",4744,"119","24","4","Aff","5"
"4745",4745,"119","25","5","Loc","4"
"4746",4746,"119","26","6","Loc","3"
"4747",4747,"119","27","6","Loc","4"
"4748",4748,"119","28","5","Loc","3"
"4749",4749,"119","29","4","Loc","3"
"4750",4750,"119","30","5","Loc","3"
"4751",4751,"119","31","4","Loc","2"
"4752",4752,"119","32","5","Loc","3"
"4753",4753,"119","33","6","Poss","2"
"4754",4754,"119","34","5","Poss","2"
"4755",4755,"119","35","3","Poss","2"
"4756",4756,"119","36","6","Poss","1"
"4757",4757,"119","37","4","Poss","2"
"4758",4758,"119","38","5","Poss","2"
"4759",4759,"119","39","5","Poss","2"
"4760",4760,"119","40","7","Poss","1"
"4761",4761,"120","1","7","Phys","9"
"4762",4762,"120","2","6","Phys","6"
"4763",4763,"120","3","7","Phys","9"
"4764",4764,"120","4","7","Phys","6"
"4765",4765,"120","5","7","Phys","5"
"4766",4766,"120","6","7","Phys","7"
"4767",4767,"120","7","6","Phys","9"
"4768",4768,"120","8","4","Phys","5"
"4769",4769,"120","9","1","Inst","7"
"4770",4770,"120","10","3","Inst","5"
"4771",4771,"120","11","2","Inst","7"
"4772",4772,"120","12","2","Inst","5"
"4773",4773,"120","13","2","Inst","8"
"4774",4774,"120","14","1","Inst","4"
"4775",4775,"120","15","1","Inst","3"
"4776",4776,"120","16","4","Inst","5"
"4777",4777,"120","17","3","Aff","4"
"4778",4778,"120","18","6","Aff","5"
"4779",4779,"120","19","6","Aff","5"
"4780",4780,"120","20","5","Aff","5"
"4781",4781,"120","21","7","Aff","4"
"4782",4782,"120","22","6","Aff","5"
"4783",4783,"120","23","5","Aff","5"
"4784",4784,"120","24","6","Aff","5"
"4785",4785,"120","25","7","Loc","4"
"4786",4786,"120","26","6","Loc","3"
"4787",4787,"120","27","7","Loc","4"
"4788",4788,"120","28","7","Loc","3"
"4789",4789,"120","29","7","Loc","3"
"4790",4790,"120","30","7","Loc","3"
"4791",4791,"120","31","7","Loc","2"
"4792",4792,"120","32","7","Loc","3"
"4793",4793,"120","33","7","Poss","2"
"4794",4794,"120","34","7","Poss","2"
"4795",4795,"120","35","7","Poss","2"
"4796",4796,"120","36","7","Poss","1"
"4797",4797,"120","37","6","Poss","2"
"4798",4798,"120","38","7","Poss","2"
"4799",4799,"120","39","6","Poss","2"
"4800",4800,"120","40","7","Poss","1"
"4801",4801,"121","1","2","Phys","9"
"4802",4802,"121","2","3","Phys","6"
"4803",4803,"121","3","7","Phys","9"
"4804",4804,"121","4","4","Phys","6"
"4805",4805,"121","5","5","Phys","5"
"4806",4806,"121","6","7","Phys","7"
"4807",4807,"121","7","7","Phys","9"
"4808",4808,"121","8","2","Phys","5"
"4809",4809,"121","9","1","Inst","7"
"4810",4810,"121","10","1","Inst","5"
"4811",4811,"121","11","1","Inst","7"
"4812",4812,"121","12","1","Inst","5"
"4813",4813,"121","13","1","Inst","8"
"4814",4814,"121","14","1","Inst","4"
"4815",4815,"121","15","1","Inst","3"
"4816",4816,"121","16","7","Inst","5"
"4817",4817,"121","17","1","Aff","4"
"4818",4818,"121","18","7","Aff","5"
"4819",4819,"121","19","7","Aff","5"
"4820",4820,"121","20","1","Aff","5"
"4821",4821,"121","21","1","Aff","4"
"4822",4822,"121","22","7","Aff","5"
"4823",4823,"121","23","5","Aff","5"
"4824",4824,"121","24","1","Aff","5"
"4825",4825,"121","25","7","Loc","4"
"4826",4826,"121","26","7","Loc","3"
"4827",4827,"121","27","7","Loc","4"
"4828",4828,"121","28","7","Loc","3"
"4829",4829,"121","29","7","Loc","3"
"4830",4830,"121","30","7","Loc","3"
"4831",4831,"121","31","7","Loc","2"
"4832",4832,"121","32","7","Loc","3"
"4833",4833,"121","33","7","Poss","2"
"4834",4834,"121","34","7","Poss","2"
"4835",4835,"121","35","7","Poss","2"
"4836",4836,"121","36","7","Poss","1"
"4837",4837,"121","37","7","Poss","2"
"4838",4838,"121","38","7","Poss","2"
"4839",4839,"121","39","7","Poss","2"
"4840",4840,"121","40","7","Poss","1"
"4841",4841,"122","1","2","Phys","9"
"4842",4842,"122","2","2","Phys","6"
"4843",4843,"122","3","6","Phys","9"
"4844",4844,"122","4","2","Phys","6"
"4845",4845,"122","5","2","Phys","5"
"4846",4846,"122","6","4","Phys","7"
"4847",4847,"122","7","3","Phys","9"
"4848",4848,"122","8","3","Phys","5"
"4849",4849,"122","9","1","Inst","7"
"4850",4850,"122","10","2","Inst","5"
"4851",4851,"122","11","2","Inst","7"
"4852",4852,"122","12","2","Inst","5"
"4853",4853,"122","13","2","Inst","8"
"4854",4854,"122","14","2","Inst","4"
"4855",4855,"122","15","2","Inst","3"
"4856",4856,"122","16","2","Inst","5"
"4857",4857,"122","17","4","Aff","4"
"4858",4858,"122","18","6","Aff","5"
"4859",4859,"122","19","2","Aff","5"
"4860",4860,"122","20","5","Aff","5"
"4861",4861,"122","21","4","Aff","4"
"4862",4862,"122","22","6","Aff","5"
"4863",4863,"122","23","6","Aff","5"
"4864",4864,"122","24","3","Aff","5"
"4865",4865,"122","25","6","Loc","4"
"4866",4866,"122","26","6","Loc","3"
"4867",4867,"122","27","5","Loc","4"
"4868",4868,"122","28","6","Loc","3"
"4869",4869,"122","29","5","Loc","3"
"4870",4870,"122","30","6","Loc","3"
"4871",4871,"122","31","5","Loc","2"
"4872",4872,"122","32","5","Loc","3"
"4873",4873,"122","33","6","Poss","2"
"4874",4874,"122","34","4","Poss","2"
"4875",4875,"122","35","6","Poss","2"
"4876",4876,"122","36","6","Poss","1"
"4877",4877,"122","37","3","Poss","2"
"4878",4878,"122","38","5","Poss","2"
"4879",4879,"122","39","6","Poss","2"
"4880",4880,"122","40","6","Poss","1"
"4881",4881,"123","1","6","Phys","9"
"4882",4882,"123","2","6","Phys","6"
"4883",4883,"123","3","6","Phys","9"
"4884",4884,"123","4","6","Phys","6"
"4885",4885,"123","5","7","Phys","5"
"4886",4886,"123","6","7","Phys","7"
"4887",4887,"123","7","6","Phys","9"
"4888",4888,"123","8","6","Phys","5"
"4889",4889,"123","9","2","Inst","7"
"4890",4890,"123","10","5","Inst","5"
"4891",4891,"123","11","5","Inst","7"
"4892",4892,"123","12","6","Inst","5"
"4893",4893,"123","13","5","Inst","8"
"4894",4894,"123","14","1","Inst","4"
"4895",4895,"123","15","1","Inst","3"
"4896",4896,"123","16","6","Inst","5"
"4897",4897,"123","17","6","Aff","4"
"4898",4898,"123","18","7","Aff","5"
"4899",4899,"123","19","7","Aff","5"
"4900",4900,"123","20","6","Aff","5"
"4901",4901,"123","21","6","Aff","4"
"4902",4902,"123","22","7","Aff","5"
"4903",4903,"123","23","7","Aff","5"
"4904",4904,"123","24","6","Aff","5"
"4905",4905,"123","25","7","Loc","4"
"4906",4906,"123","26","7","Loc","3"
"4907",4907,"123","27","7","Loc","4"
"4908",4908,"123","28","6","Loc","3"
"4909",4909,"123","29","7","Loc","3"
"4910",4910,"123","30","7","Loc","3"
"4911",4911,"123","31","6","Loc","2"
"4912",4912,"123","32","7","Loc","3"
"4913",4913,"123","33","7","Poss","2"
"4914",4914,"123","34","7","Poss","2"
"4915",4915,"123","35","7","Poss","2"
"4916",4916,"123","36","7","Poss","1"
"4917",4917,"123","37","6","Poss","2"
"4918",4918,"123","38","7","Poss","2"
"4919",4919,"123","39","7","Poss","2"
"4920",4920,"123","40","7","Poss","1"
"4921",4921,"124","1","6","Phys","9"
"4922",4922,"124","2","4","Phys","6"
"4923",4923,"124","3","5","Phys","9"
"4924",4924,"124","4","4","Phys","6"
"4925",4925,"124","5","4","Phys","5"
"4926",4926,"124","6","5","Phys","7"
"4927",4927,"124","7","5","Phys","9"
"4928",4928,"124","8","5","Phys","5"
"4929",4929,"124","9","2","Inst","7"
"4930",4930,"124","10","5","Inst","5"
"4931",4931,"124","11","5","Inst","7"
"4932",4932,"124","12","4","Inst","5"
"4933",4933,"124","13","3","Inst","8"
"4934",4934,"124","14","4","Inst","4"
"4935",4935,"124","15","3","Inst","3"
"4936",4936,"124","16","4","Inst","5"
"4937",4937,"124","17","4","Aff","4"
"4938",4938,"124","18","6","Aff","5"
"4939",4939,"124","19","4","Aff","5"
"4940",4940,"124","20","5","Aff","5"
"4941",4941,"124","21","5","Aff","4"
"4942",4942,"124","22","4","Aff","5"
"4943",4943,"124","23","5","Aff","5"
"4944",4944,"124","24","4","Aff","5"
"4945",4945,"124","25","4","Loc","4"
"4946",4946,"124","26","5","Loc","3"
"4947",4947,"124","27","3","Loc","4"
"4948",4948,"124","28","5","Loc","3"
"4949",4949,"124","29","5","Loc","3"
"4950",4950,"124","30","4","Loc","3"
"4951",4951,"124","31","5","Loc","2"
"4952",4952,"124","32","3","Loc","3"
"4953",4953,"124","33","5","Poss","2"
"4954",4954,"124","34","4","Poss","2"
"4955",4955,"124","35","5","Poss","2"
"4956",4956,"124","36","3","Poss","1"
"4957",4957,"124","37","4","Poss","2"
"4958",4958,"124","38","5","Poss","2"
"4959",4959,"124","39","5","Poss","2"
"4960",4960,"124","40","4","Poss","1"
"4961",4961,"125","1","7","Phys","9"
"4962",4962,"125","2","6","Phys","6"
"4963",4963,"125","3","7","Phys","9"
"4964",4964,"125","4","7","Phys","6"
"4965",4965,"125","5","7","Phys","5"
"4966",4966,"125","6","6","Phys","7"
"4967",4967,"125","7","5","Phys","9"
"4968",4968,"125","8","5","Phys","5"
"4969",4969,"125","9","2","Inst","7"
"4970",4970,"125","10","5","Inst","5"
"4971",4971,"125","11","2","Inst","7"
"4972",4972,"125","12","3","Inst","5"
"4973",4973,"125","13","3","Inst","8"
"4974",4974,"125","14","3","Inst","4"
"4975",4975,"125","15","6","Inst","3"
"4976",4976,"125","16","4","Inst","5"
"4977",4977,"125","17","5","Aff","4"
"4978",4978,"125","18","6","Aff","5"
"4979",4979,"125","19","7","Aff","5"
"4980",4980,"125","20","7","Aff","5"
"4981",4981,"125","21","7","Aff","4"
"4982",4982,"125","22","7","Aff","5"
"4983",4983,"125","23","7","Aff","5"
"4984",4984,"125","24","4","Aff","5"
"4985",4985,"125","25","7","Loc","4"
"4986",4986,"125","26","3","Loc","3"
"4987",4987,"125","27","5","Loc","4"
"4988",4988,"125","28","7","Loc","3"
"4989",4989,"125","29","7","Loc","3"
"4990",4990,"125","30","6","Loc","3"
"4991",4991,"125","31","7","Loc","2"
"4992",4992,"125","32","7","Loc","3"
"4993",4993,"125","33","7","Poss","2"
"4994",4994,"125","34","7","Poss","2"
"4995",4995,"125","35","7","Poss","2"
"4996",4996,"125","36","7","Poss","1"
"4997",4997,"125","37","6","Poss","2"
"4998",4998,"125","38","7","Poss","2"
"4999",4999,"125","39","7","Poss","2"
"5000",5000,"125","40","7","Poss","1"
"5001",5001,"126","1","6","Phys","9"
"5002",5002,"126","2","5","Phys","6"
"5003",5003,"126","3","6","Phys","9"
"5004",5004,"126","4","5","Phys","6"
"5005",5005,"126","5","5","Phys","5"
"5006",5006,"126","6","6","Phys","7"
"5007",5007,"126","7","5","Phys","9"
"5008",5008,"126","8","5","Phys","5"
"5009",5009,"126","9","4","Inst","7"
"5010",5010,"126","10","4","Inst","5"
"5011",5011,"126","11","4","Inst","7"
"5012",5012,"126","12","4","Inst","5"
"5013",5013,"126","13","4","Inst","8"
"5014",5014,"126","14","4","Inst","4"
"5015",5015,"126","15","2","Inst","3"
"5016",5016,"126","16","4","Inst","5"
"5017",5017,"126","17","5","Aff","4"
"5018",5018,"126","18","7","Aff","5"
"5019",5019,"126","19","6","Aff","5"
"5020",5020,"126","20","5","Aff","5"
"5021",5021,"126","21","6","Aff","4"
"5022",5022,"126","22","6","Aff","5"
"5023",5023,"126","23","6","Aff","5"
"5024",5024,"126","24","5","Aff","5"
"5025",5025,"126","25","6","Loc","4"
"5026",5026,"126","26","7","Loc","3"
"5027",5027,"126","27","6","Loc","4"
"5028",5028,"126","28","2","Loc","3"
"5029",5029,"126","29","6","Loc","3"
